fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-03-08,WN,WN,WN,1879,WN,N8693A,1879,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",625,620,-5,7,627,811,4,840,815,-25,0,,0,N,135,115,104,1,842,,,,,,,,,
2018-03-08,WN,WN,WN,2086,WN,N775SW,2086,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",1625,1642,17,7,1649,1837,3,1845,1840,-5,0,,0,N,140,118,108,1,842,,,,,,,,,
2018-03-08,WN,WN,WN,5547,WN,N8621A,5547,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",1140,1148,8,11,1159,1347,4,1355,1351,-4,0,,0,N,135,123,108,1,842,,,,,,,,,
2018-03-08,WN,WN,WN,6427,WN,N8667D,6427,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",2110,2105,-5,7,2112,2301,4,2325,2305,-20,0,,0,N,135,120,109,1,842,,,,,,,,,
2018-03-08,WN,WN,WN,1356,WN,N759GS,1356,15304,TPA,"Tampa, FL",11066,CMH,"Columbus, OH",905,859,-6,11,910,1101,4,1120,1105,-15,0,,0,N,135,126,111,1,829,,,,,,,,,
2018-03-08,WN,WN,WN,1651,WN,N7716A,1651,15304,TPA,"Tampa, FL",11066,CMH,"Columbus, OH",2030,2034,4,10,2044,2237,4,2245,2241,-4,0,,0,N,135,127,113,1,829,,,,,,,,,
2018-03-08,WN,WN,WN,1945,WN,N8560Z,1945,15304,TPA,"Tampa, FL",11066,CMH,"Columbus, OH",1615,1616,1,16,1632,1828,4,1830,1832,2,0,,0,N,135,136,116,1,829,,,,,,,,,
2018-03-08,WN,WN,WN,153,WN,N929WN,153,15304,TPA,"Tampa, FL",11259,DAL,"Dallas, TX",1905,1906,1,12,1918,2043,4,2045,2047,2,0,,0,N,160,161,145,1,917,,,,,,,,,
2018-03-08,WN,WN,WN,778,WN,N8711Q,778,15304,TPA,"Tampa, FL",11259,DAL,"Dallas, TX",700,700,0,13,713,840,4,840,844,4,0,,0,N,160,164,147,1,917,,,,,,,,,
2018-03-08,WN,WN,WN,42,WN,N250WN,42,15304,TPA,"Tampa, FL",11278,DCA,"Washington, DC",1035,1032,-3,11,1043,1227,4,1245,1231,-14,0,,0,N,130,119,104,1,814,,,,,,,,,
2018-03-08,WN,WN,WN,1946,WN,N7752B,1946,15304,TPA,"Tampa, FL",11278,DCA,"Washington, DC",1340,1500,80,14,1514,1657,4,1555,1701,66,0,,0,N,135,121,103,1,814,10,0,0,0,56,,,,
2018-03-08,WN,WN,WN,979,WN,N8312C,979,15304,TPA,"Tampa, FL",11292,DEN,"Denver, CO",935,934,-1,13,947,1128,6,1135,1134,-1,0,,0,N,240,240,221,1,1506,,,,,,,,,
2018-03-08,WN,WN,WN,1412,WN,N7817J,1412,15304,TPA,"Tampa, FL",11292,DEN,"Denver, CO",1930,1928,-2,10,1938,2120,6,2130,2126,-4,0,,0,N,240,238,222,1,1506,,,,,,,,,
2018-03-08,WN,WN,WN,5625,WN,N731SA,5625,15304,TPA,"Tampa, FL",11292,DEN,"Denver, CO",1550,1612,22,19,1631,1813,7,1750,1820,30,0,,0,N,240,248,222,1,1506,22,0,8,0,0,,,,
2018-03-08,WN,WN,WN,275,WN,N924WN,275,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",1315,1318,3,8,1326,1409,6,1415,1415,0,0,,0,N,60,57,43,1,197,,,,,,,,,
2018-03-08,WN,WN,WN,503,WN,N909WN,503,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",855,914,19,13,927,1013,4,955,1017,22,0,,0,N,60,63,46,1,197,0,0,3,0,19,,,,
2018-03-08,WN,WN,WN,1008,WN,N937WN,1008,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",620,627,7,10,637,719,5,720,724,4,0,,0,N,60,57,42,1,197,,,,,,,,,
2018-03-08,WN,WN,WN,1676,WN,N439WN,1676,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",1100,1100,0,12,1112,1153,5,1205,1158,-7,0,,0,N,65,58,41,1,197,,,,,,,,,
2018-03-08,WN,WN,WN,5731,WN,N907WN,5731,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",2010,2019,9,11,2030,2117,4,2110,2121,11,0,,0,N,60,62,47,1,197,,,,,,,,,
2018-03-08,WN,WN,WN,5612,WN,N7814B,5612,15304,TPA,"Tampa, FL",11986,GRR,"Grand Rapids, MI",1510,1524,14,11,1535,1800,5,1750,1805,15,0,,0,N,160,161,145,1,1041,1,0,1,0,13,,,,
2018-03-08,WN,WN,WN,295,WN,N432WN,295,15304,TPA,"Tampa, FL",12191,HOU,"Houston, TX",610,605,-5,8,613,717,2,735,719,-16,0,,0,N,145,134,124,1,781,,,,,,,,,
2018-03-08,WN,WN,WN,1514,WN,N709SW,1514,15304,TPA,"Tampa, FL",12191,HOU,"Houston, TX",1025,1022,-3,14,1036,1142,3,1150,1145,-5,0,,0,N,145,143,126,1,781,,,,,,,,,
2018-03-08,WN,WN,WN,1791,WN,N484WN,1791,15304,TPA,"Tampa, FL",12191,HOU,"Houston, TX",2005,2002,-3,7,2009,2112,5,2130,2117,-13,0,,0,N,145,135,123,1,781,,,,,,,,,
2018-03-08,WN,WN,WN,718,WN,N561WN,718,15304,TPA,"Tampa, FL",12339,IND,"Indianapolis, IN",1455,1454,-1,15,1509,1712,5,1715,1717,2,0,,0,N,140,143,123,1,837,,,,,,,,,
2018-03-08,WN,WN,WN,1640,WN,N423WN,1640,15304,TPA,"Tampa, FL",12339,IND,"Indianapolis, IN",645,637,-8,9,646,841,4,905,845,-20,0,,0,N,140,128,115,1,837,,,,,,,,,
2018-03-08,WN,WN,WN,2028,WN,N773SA,2028,15304,TPA,"Tampa, FL",12339,IND,"Indianapolis, IN",1825,1829,4,8,1837,2037,5,2045,2042,-3,0,,0,N,140,133,120,1,837,,,,,,,,,
2018-03-08,WN,WN,WN,1588,WN,N8511K,1588,15304,TPA,"Tampa, FL",12391,ISP,"Islip, NY",940,940,0,13,953,1159,4,1215,1203,-12,0,,0,N,155,143,126,1,1034,,,,,,,,,
2018-03-08,WN,WN,WN,1895,WN,N783SW,1895,15304,TPA,"Tampa, FL",12391,ISP,"Islip, NY",2225,2220,-5,10,2230,37,4,55,41,-14,0,,0,N,150,141,127,1,1034,,,,,,,,,
2018-03-08,WN,WN,WN,1201,WN,N215WN,1201,15304,TPA,"Tampa, FL",12889,LAS,"Las Vegas, NV",515,513,-2,11,524,744,4,715,748,33,0,,0,N,300,335,320,1,1984,0,0,33,0,0,,,,
2018-03-08,WN,WN,WN,1757,WN,N8611F,1757,15304,TPA,"Tampa, FL",12889,LAS,"Las Vegas, NV",1730,1730,0,14,1744,1932,3,1930,1935,5,0,,0,N,300,305,288,1,1984,,,,,,,,,
2018-03-08,WN,WN,WN,1573,WN,N912WN,1573,15304,TPA,"Tampa, FL",12953,LGA,"New York, NY",600,558,-2,9,607,818,6,840,824,-16,0,,0,N,160,146,131,1,1010,,,,,,,,,
2018-03-08,WN,WN,WN,6144,WN,N248WN,6144,15304,TPA,"Tampa, FL",12953,LGA,"New York, NY",1435,1502,27,10,1512,1721,23,1720,1744,24,0,,0,N,165,162,129,1,1010,14,0,0,0,10,,,,
2018-03-08,WN,WN,WN,64,WN,N796SW,64,15304,TPA,"Tampa, FL",13198,MCI,"Kansas City, MO",1650,1658,8,14,1712,1849,4,1845,1853,8,0,,0,N,175,175,157,1,1048,,,,,,,,,
2018-03-08,WN,WN,WN,180,WN,N218WN,180,15304,TPA,"Tampa, FL",13232,MDW,"Chicago, IL",855,859,4,17,916,1037,5,1040,1042,2,0,,0,N,165,163,141,1,997,,,,,,,,,
2018-03-08,WN,WN,WN,465,WN,N8657B,465,15304,TPA,"Tampa, FL",13232,MDW,"Chicago, IL",1210,1209,-1,7,1216,1335,3,1355,1338,-17,0,,0,N,165,149,139,1,997,,,,,,,,,
2018-03-08,WN,WN,WN,472,WN,N8320J,472,15304,TPA,"Tampa, FL",13232,MDW,"Chicago, IL",555,554,-1,7,601,722,4,740,726,-14,0,,0,N,165,152,141,1,997,,,,,,,,,
2018-03-08,WN,WN,WN,638,WN,N950WN,638,15304,TPA,"Tampa, FL",13232,MDW,"Chicago, IL",1505,1512,7,9,1521,1643,5,1650,1648,-2,0,,0,N,165,156,142,1,997,,,,,,,,,
2018-03-08,WN,WN,WN,5828,WN,N8698B,5828,15304,TPA,"Tampa, FL",13232,MDW,"Chicago, IL",2300,2259,-1,6,2305,23,4,40,27,-13,0,,0,N,160,148,138,1,997,,,,,,,,,
2018-03-08,WN,WN,WN,6473,WN,N277WN,6473,15304,TPA,"Tampa, FL",13232,MDW,"Chicago, IL",2110,2100,-10,13,2113,2236,6,2250,2242,-8,0,,0,N,160,162,143,1,997,,,,,,,,,
2018-03-08,WN,WN,WN,1729,WN,N7738A,1729,15304,TPA,"Tampa, FL",13244,MEM,"Memphis, TN",1740,1751,11,7,1758,1840,2,1840,1842,2,0,,0,N,120,111,102,1,655,,,,,,,,,
2018-03-08,WN,WN,WN,350,WN,N8313F,350,15304,TPA,"Tampa, FL",13296,MHT,"Manchester, NH",1530,1532,2,9,1541,1812,4,1825,1816,-9,0,,0,N,175,164,151,1,1204,,,,,,,,,
2018-03-08,WN,WN,WN,300,WN,N470WN,300,15304,TPA,"Tampa, FL",13342,MKE,"Milwaukee, WI",1425,1423,-2,12,1435,1602,5,1615,1607,-8,0,,0,N,170,164,147,1,1075,,,,,,,,,
2018-03-08,WN,WN,WN,5470,WN,N230WN,5470,15304,TPA,"Tampa, FL",13342,MKE,"Milwaukee, WI",1930,1926,-4,7,1933,2101,4,2120,2105,-15,0,,0,N,170,159,148,1,1075,,,,,,,,,
2018-03-08,WN,WN,WN,6586,WN,N957WN,6586,15304,TPA,"Tampa, FL",13342,MKE,"Milwaukee, WI",900,900,0,22,922,1049,2,1050,1051,1,0,,0,N,170,171,147,1,1075,,,,,,,,,
2018-03-08,WN,WN,WN,1695,WN,N415WN,1695,15304,TPA,"Tampa, FL",13495,MSY,"New Orleans, LA",1915,1929,14,10,1939,1957,5,1955,2002,7,0,,0,N,100,93,78,1,488,,,,,,,,,
2018-03-08,WN,WN,WN,3214,WN,N7882B,3214,15304,TPA,"Tampa, FL",13495,MSY,"New Orleans, LA",1120,1120,0,10,1130,1152,3,1200,1155,-5,0,,0,N,100,95,82,1,488,,,,,,,,,
2018-03-08,WN,WN,WN,6590,WN,N205WN,6590,15304,TPA,"Tampa, FL",13495,MSY,"New Orleans, LA",1525,1539,14,10,1549,1613,5,1605,1618,13,0,,0,N,100,99,84,1,488,,,,,,,,,
2018-03-08,WN,WN,WN,1516,WN,N7739A,1516,15304,TPA,"Tampa, FL",14100,PHL,"Philadelphia, PA",1400,1409,9,10,1419,1614,2,1635,1616,-19,0,,0,N,155,127,115,1,920,,,,,,,,,
2018-03-08,WN,WN,WN,5723,WN,N941WN,5723,15304,TPA,"Tampa, FL",14100,PHL,"Philadelphia, PA",1015,1016,1,14,1030,1228,5,1245,1233,-12,0,,0,N,150,137,118,1,920,,,,,,,,,
2018-03-08,WN,WN,WN,6190,WN,N8677A,6190,15304,TPA,"Tampa, FL",14100,PHL,"Philadelphia, PA",2230,2235,5,11,2246,44,4,55,48,-7,0,,0,N,145,133,118,1,920,,,,,,,,,
2018-03-08,WN,WN,WN,6088,WN,N8513F,6088,15304,TPA,"Tampa, FL",14107,PHX,"Phoenix, AZ",1945,1939,-6,8,1947,2221,7,2220,2228,8,0,,0,N,275,289,274,1,1788,,,,,,,,,
2018-03-08,WN,WN,WN,961,WN,N8328A,961,15304,TPA,"Tampa, FL",14122,PIT,"Pittsburgh, PA",2130,2129,-1,10,2139,2337,4,2350,2341,-9,0,,0,N,140,132,118,1,873,,,,,,,,,
2018-03-08,WN,WN,WN,6143,WN,N248WN,6143,15304,TPA,"Tampa, FL",14122,PIT,"Pittsburgh, PA",845,858,13,16,914,1106,6,1105,1112,7,0,,0,N,140,134,112,1,873,,,,,,,,,
2018-03-08,WN,WN,WN,6347,WN,N483WN,6347,15304,TPA,"Tampa, FL",14122,PIT,"Pittsburgh, PA",1510,1509,-1,8,1517,1709,6,1730,1715,-15,0,,0,N,140,126,112,1,873,,,,,,,,,
2018-03-08,WN,WN,WN,1300,WN,N743SW,1300,15304,TPA,"Tampa, FL",14307,PVD,"Providence, RI",1205,1200,-5,13,1213,1431,4,1450,1435,-15,0,,0,N,165,155,138,1,1136,,,,,,,,,
2018-03-08,WN,WN,WN,6355,WN,N8533S,6355,15304,TPA,"Tampa, FL",14307,PVD,"Providence, RI",2225,2216,-9,12,2228,47,5,110,52,-18,0,,0,N,165,156,139,1,1136,,,,,,,,,
2018-03-08,AA,AA,AA,1380,AA,N861NN,1380,14107,PHX,"Phoenix, AZ",13487,MSP,"Minneapolis, MN",1335,1349,14,16,1405,1741,4,1742,1745,3,0,,0,N,187,176,156,1,1276,,,,,,,,,
2018-03-08,WN,WN,WN,1518,WN,N420WN,1518,15304,TPA,"Tampa, FL",14492,RDU,"Raleigh/Durham, NC",645,645,0,11,656,816,4,825,820,-5,0,,0,N,100,95,80,1,587,,,,,,,,,
2018-03-08,WN,WN,WN,5678,WN,N297WN,5678,15304,TPA,"Tampa, FL",14492,RDU,"Raleigh/Durham, NC",2200,2219,19,8,2227,2350,3,2340,2353,13,0,,0,N,100,94,83,1,587,,,,,,,,,
2018-03-08,WN,WN,WN,983,WN,N718SW,983,15304,TPA,"Tampa, FL",14576,ROC,"Rochester, NY",740,736,-4,12,748,1003,4,1025,1007,-18,0,,0,N,165,151,135,1,1079,,,,,,,,,
2018-03-08,WN,WN,WN,1647,WN,N230WN,1647,15304,TPA,"Tampa, FL",14576,ROC,"Rochester, NY",1235,1235,0,13,1248,1502,5,1520,1507,-13,0,,0,N,165,152,134,1,1079,,,,,,,,,
2018-03-08,WN,WN,WN,533,WN,N479WN,533,15304,TPA,"Tampa, FL",14679,SAN,"San Diego, CA",1600,1614,14,12,1626,1836,3,1810,1839,29,0,,0,N,310,325,310,1,2087,14,0,15,0,0,,,,
2018-03-08,WN,WN,WN,5536,WN,N206WN,5536,15304,TPA,"Tampa, FL",14683,SAT,"San Antonio, TX",1650,1652,2,10,1702,1836,4,1840,1840,0,0,,0,N,170,168,154,1,972,,,,,,,,,
2018-03-08,WN,WN,WN,5942,WN,N723SW,5942,15304,TPA,"Tampa, FL",14730,SDF,"Louisville, KY",1745,1749,4,8,1757,1943,2,1950,1945,-5,0,,0,N,125,116,106,1,727,,,,,,,,,
2018-03-08,WN,WN,WN,148,WN,N8620H,148,15304,TPA,"Tampa, FL",14843,SJU,"San Juan, PR",1040,1051,11,10,1101,1431,4,1430,1435,5,0,,0,N,170,164,150,1,1237,,,,,,,,,
2018-03-08,WN,WN,WN,114,WN,N408WN,114,15304,TPA,"Tampa, FL",15016,STL,"St. Louis, MO",2025,2035,10,7,2042,2147,3,2150,2150,0,0,,0,N,145,135,125,1,869,,,,,,,,,
2018-03-08,WN,WN,WN,1911,WN,N492WN,1911,15304,TPA,"Tampa, FL",15016,STL,"St. Louis, MO",1015,1010,-5,18,1028,1136,4,1140,1140,0,0,,0,N,145,150,128,1,869,,,,,,,,,
2018-03-08,WN,WN,WN,2022,WN,N724SW,2022,15304,TPA,"Tampa, FL",15016,STL,"St. Louis, MO",1415,1423,8,13,1436,1543,9,1545,1552,7,0,,0,N,150,149,127,1,869,,,,,,,,,
2018-03-08,WN,WN,WN,599,WN,N260WN,599,15370,TUL,"Tulsa, OK",11259,DAL,"Dallas, TX",545,541,-4,8,549,630,5,645,635,-10,0,,0,N,60,54,41,1,237,,,,,,,,,
2018-03-08,WN,WN,WN,679,WN,N556WN,679,15370,TUL,"Tulsa, OK",11259,DAL,"Dallas, TX",1415,1412,-3,8,1420,1503,4,1515,1507,-8,0,,0,N,60,55,43,1,237,,,,,,,,,
2018-03-08,WN,WN,WN,755,WN,N794SW,755,15370,TUL,"Tulsa, OK",11259,DAL,"Dallas, TX",1020,1018,-2,8,1026,1107,3,1120,1110,-10,0,,0,N,60,52,41,1,237,,,,,,,,,
2018-03-08,WN,WN,WN,1197,WN,N7862A,1197,15370,TUL,"Tulsa, OK",11259,DAL,"Dallas, TX",1850,1911,21,10,1921,2000,3,1950,2003,13,0,,0,N,60,52,39,1,237,,,,,,,,,
2018-03-08,WN,WN,WN,915,WN,N447WN,915,15370,TUL,"Tulsa, OK",11292,DEN,"Denver, CO",640,637,-3,19,656,734,6,725,740,15,0,,0,N,105,123,98,1,541,0,0,15,0,0,,,,
2018-03-08,WN,WN,WN,2070,WN,N227WN,2070,15370,TUL,"Tulsa, OK",11292,DEN,"Denver, CO",1345,1344,-1,12,1356,1419,7,1430,1426,-4,0,,0,N,105,102,83,1,541,,,,,,,,,
2018-03-08,WN,WN,WN,104,WN,N8610A,104,15370,TUL,"Tulsa, OK",12191,HOU,"Houston, TX",1605,1558,-7,6,1604,1716,11,1740,1727,-13,0,,0,N,95,89,72,1,453,,,,,,,,,
2018-03-08,WN,WN,WN,2089,WN,N903WN,2089,15370,TUL,"Tulsa, OK",12191,HOU,"Houston, TX",555,554,-1,18,612,719,3,730,722,-8,0,,0,N,95,88,67,1,453,,,,,,,,,
2018-03-08,WN,WN,WN,5904,WN,N756SA,5904,15370,TUL,"Tulsa, OK",12191,HOU,"Houston, TX",1945,1939,-6,8,1947,2057,6,2115,2103,-12,0,,0,N,90,84,70,1,453,,,,,,,,,
2018-03-08,WN,WN,WN,1752,WN,N260WN,1752,15370,TUL,"Tulsa, OK",12889,LAS,"Las Vegas, NV",1225,1307,42,12,1319,1351,4,1320,1355,35,0,,0,N,175,168,152,1,1076,0,0,0,0,35,,,,
2018-03-08,WN,WN,WN,1802,WN,N778SW,1802,15370,TUL,"Tulsa, OK",14107,PHX,"Phoenix, AZ",1015,1016,1,9,1025,1143,4,1155,1147,-8,0,,0,N,160,151,138,1,935,,,,,,,,,
2018-03-08,WN,WN,WN,6485,WN,N494WN,6485,15370,TUL,"Tulsa, OK",14107,PHX,"Phoenix, AZ",1830,1828,-2,7,1835,1950,5,2010,1955,-15,0,,0,N,160,147,135,1,935,,,,,,,,,
2018-03-08,WN,WN,WN,31,WN,N417WN,31,15370,TUL,"Tulsa, OK",15016,STL,"St. Louis, MO",1740,1747,7,10,1757,1848,4,1850,1852,2,0,,0,N,70,65,51,1,351,,,,,,,,,
2018-03-08,WN,WN,WN,1569,WN,N8692F,1569,15370,TUL,"Tulsa, OK",15016,STL,"St. Louis, MO",615,615,0,21,636,733,4,725,737,12,0,,0,N,70,82,57,1,351,,,,,,,,,
2018-03-08,WN,WN,WN,620,WN,N746SW,620,15376,TUS,"Tucson, AZ",11292,DEN,"Denver, CO",1430,1507,37,7,1514,1640,4,1620,1644,24,0,,0,N,110,97,86,1,639,3,0,0,0,21,,,,
2018-03-08,WN,WN,WN,836,WN,N485WN,836,15376,TUS,"Tucson, AZ",11292,DEN,"Denver, CO",720,723,3,12,735,901,4,910,905,-5,0,,0,N,110,102,86,1,639,,,,,,,,,
2018-03-08,WN,WN,WN,6129,WN,N934WN,6129,15376,TUS,"Tucson, AZ",11292,DEN,"Denver, CO",1725,1735,10,8,1743,1910,6,1915,1916,1,0,,0,N,110,101,87,1,639,,,,,,,,,
2018-03-08,WN,WN,WN,1016,WN,N760SW,1016,15376,TUS,"Tucson, AZ",12889,LAS,"Las Vegas, NV",1135,1131,-4,7,1138,1138,4,1150,1142,-8,0,,0,N,75,71,60,1,364,,,,,,,,,
2018-03-08,WN,WN,WN,2054,WN,N7731A,2054,15376,TUS,"Tucson, AZ",12889,LAS,"Las Vegas, NV",640,638,-2,11,649,650,3,655,653,-2,0,,0,N,75,75,61,1,364,,,,,,,,,
2018-03-08,WN,WN,WN,5900,WN,N200WN,5900,15376,TUS,"Tucson, AZ",12889,LAS,"Las Vegas, NV",1840,1921,41,9,1930,1929,3,1855,1932,37,0,,0,N,75,71,59,1,364,10,0,0,0,27,,,,
2018-03-08,WN,WN,WN,1270,WN,N403WN,1270,15376,TUS,"Tucson, AZ",12892,LAX,"Los Angeles, CA",835,833,-2,9,842,858,7,910,905,-5,0,,0,N,95,92,76,1,451,,,,,,,,,
2018-03-08,WN,WN,WN,2005,WN,N403WN,2005,15376,TUS,"Tucson, AZ",12892,LAX,"Los Angeles, CA",1300,1315,15,9,1324,1339,14,1335,1353,18,0,,0,N,95,98,75,1,451,9,0,3,0,6,,,,
2018-03-08,WN,WN,WN,2072,WN,N7733B,2072,15376,TUS,"Tucson, AZ",12892,LAX,"Los Angeles, CA",2105,2102,-3,36,2138,2153,5,2150,2158,8,0,,0,N,105,116,75,1,451,,,,,,,,,
2018-03-08,WN,WN,WN,1760,WN,N8554X,1760,15376,TUS,"Tucson, AZ",13232,MDW,"Chicago, IL",810,810,0,10,820,1213,4,1225,1217,-8,0,,0,N,195,187,173,1,1440,,,,,,,,,
2018-03-08,WN,WN,WN,1930,WN,N763SW,1930,15376,TUS,"Tucson, AZ",14679,SAN,"San Diego, CA",1050,1051,1,7,1058,1058,2,1105,1100,-5,0,,0,N,75,69,60,1,367,,,,,,,,,
2018-03-08,WN,WN,WN,6517,WN,N476WN,6517,15376,TUS,"Tucson, AZ",14679,SAN,"San Diego, CA",1530,1525,-5,16,1541,1541,2,1545,1543,-2,0,,0,N,75,78,60,1,367,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5710,YV,N249LR,5710,14108,PIA,"Peoria, IL",11298,DFW,"Dallas/Fort Worth, TX",655,702,7,28,730,908,27,924,935,11,0,,0,N,149,153,98,1,672,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5711,YV,N938LR,5711,14107,PHX,"Phoenix, AZ",14698,SBP,"San Luis Obispo, CA",2116,2111,-5,24,2135,2150,5,2157,2155,-2,0,,0,N,101,104,75,1,509,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5712,YV,N245LR,5712,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",1525,1520,-5,17,1537,1633,5,1652,1638,-14,0,,0,N,87,78,56,1,328,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5712,YV,N245LR,5712,14107,PHX,"Phoenix, AZ",10140,ABQ,"Albuquerque, NM",1335,1332,-3,20,1352,1435,3,1446,1438,-8,0,,0,N,71,66,43,1,328,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5713,YV,N247LR,5713,10599,BHM,"Birmingham, AL",11298,DFW,"Dallas/Fort Worth, TX",1509,1503,-6,14,1517,1658,15,1716,1713,-3,0,,0,N,127,130,101,1,597,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5713,YV,N247LR,5713,11298,DFW,"Dallas/Fort Worth, TX",10599,BHM,"Birmingham, AL",1250,1241,-9,20,1301,1418,2,1433,1420,-13,0,,0,N,103,99,77,1,597,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5714,YV,N943LR,5714,14107,PHX,"Phoenix, AZ",14869,SLC,"Salt Lake City, UT",825,829,4,23,852,1009,11,1003,1020,17,0,,0,N,98,111,77,1,507,4,0,13,0,0,,,,
2018-03-08,AA,AA_CODESHARE,AA,5714,YV,N943LR,5714,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",1035,1051,16,12,1103,1215,5,1220,1220,0,0,,0,N,105,89,72,1,507,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5715,YV,N954LR,5715,10713,BOI,"Boise, ID",14107,PHX,"Phoenix, AZ",1340,1347,7,9,1356,1539,6,1549,1545,-4,0,,0,N,129,118,103,1,735,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5715,YV,N954LR,5715,14107,PHX,"Phoenix, AZ",10713,BOI,"Boise, ID",1056,1050,-6,13,1103,1314,2,1309,1316,7,0,,0,N,133,146,131,1,735,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5716,YV,N942LR,5716,11298,DFW,"Dallas/Fort Worth, TX",13502,MTJ,"Montrose/Delta, CO",1430,1421,-9,17,1438,1538,8,1544,1546,2,0,,0,N,134,145,120,1,722,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5716,YV,N942LR,5716,13502,MTJ,"Montrose/Delta, CO",11298,DFW,"Dallas/Fort Worth, TX",1625,1612,-13,33,1645,1912,14,1934,1926,-8,0,,0,N,129,134,87,1,722,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5717,YV,N946LR,5717,11298,DFW,"Dallas/Fort Worth, TX",11540,ELP,"El Paso, TX",1457,1455,-2,21,1516,1544,2,1540,1546,6,0,,0,N,103,111,88,1,551,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5717,YV,N946LR,5717,11540,ELP,"El Paso, TX",11298,DFW,"Dallas/Fort Worth, TX",1630,1728,58,15,1743,1953,7,1916,2000,44,0,,0,N,106,92,70,1,551,44,0,0,0,0,,,,
2018-03-08,AA,AA_CODESHARE,AA,5718,YV,N933LR,5718,11298,DFW,"Dallas/Fort Worth, TX",12448,JAN,"Jackson/Vicksburg, MS",2035,2028,-7,18,2046,2143,6,2159,2149,-10,0,,0,N,84,81,57,1,408,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5719,YV,N927LR,5719,11298,DFW,"Dallas/Fort Worth, TX",10140,ABQ,"Albuquerque, NM",704,702,-2,23,725,751,7,754,758,4,0,,0,N,110,116,86,1,569,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5720,YV,N242LR,5720,11298,DFW,"Dallas/Fort Worth, TX",12896,LBB,"Lubbock, TX",1452,1447,-5,12,1459,1550,3,1559,1553,-6,0,,0,N,67,66,51,1,282,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5720,YV,N242LR,5720,12896,LBB,"Lubbock, TX",11298,DFW,"Dallas/Fort Worth, TX",1631,1629,-2,15,1644,1727,11,1747,1738,-9,0,,0,N,76,69,43,1,282,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5721,YV,N956LR,5721,12448,JAN,"Jackson/Vicksburg, MS",11298,DFW,"Dallas/Fort Worth, TX",610,610,0,11,621,734,14,748,748,0,0,,0,N,98,98,73,1,408,,,,,,,,,
2018-03-08,AA,AA_CODESHARE,AA,5722,YV,N902FJ,5722,11298,DFW,"Dallas/Fort Worth, TX",13244,MEM,"Memphis, TN",1703,1905,122,16,1921,2024,7,1833,2031,118,0,,0,N,90,86,63,1,431,32,0,0,0,86,,,,
2018-03-08,AA,AA_CODESHARE,AA,5722,YV,N902FJ,5722,13244,MEM,"Memphis, TN",11298,DFW,"Dallas/Fort Worth, TX",1915,2057,102,14,2111,2220,12,2058,2232,94,0,,0,N,103,95,69,1,431,0,0,0,0,94,,,,
2018-03-08,AA,AA_CODESHARE,AA,5723,YV,N952LR,5723,10599,BHM,"Birmingham, AL",11298,DFW,"Dallas/Fort Worth, TX",600,552,-8,23,615,757,11,809,808,-1,0,,0,N,129,136,102,1,597,,,,,,,,,
