,crs_dep_time,crs_arr_time,crs_elapsed_time,flights,distance,year,month,day,dep_time_of_day,arr_time_of_day,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier,orig_weather_categ_no weather data,orig_weather_categ_rain,orig_weather_categ_snow,orig_weather_categ_snow & rain,orig_weather_categ_sunny,dest_weather_categ_no weather data,dest_weather_categ_rain,dest_weather_categ_snow,dest_weather_categ_snow & rain,dest_weather_categ_sunny,orig_region_East-South Central,orig_region_Mid-Atlantic,orig_region_New England,orig_region_North-West,orig_region_Offshore Territory,orig_region_Pacific,orig_region_South-Atlantic,orig_region_South-West,orig_region_West-North Central,orig_region_West-South Central,dest_region_East-South Central,dest_region_Mid-Atlantic,dest_region_New England,dest_region_North-West,dest_region_Offshore Territory,dest_region_Pacific,dest_region_South-Atlantic,dest_region_South-West,dest_region_West-North Central,dest_region_West-South Central
4967,1934,1938,64.0,1.0,240.0,2018,10,6,3,3,2.3117647058823527,-4.0,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4968,828,1259,211.0,1.0,1389.0,2019,4,2,0,2,7.569148936170213,5.653846153846154,9.975708502024291,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4969,1725,1950,145.0,1.0,751.0,2019,6,4,3,3,-3.8260869565217392,5.147465437788019,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4970,1100,1311,311.0,1.0,2139.0,2019,5,17,0,2,2.3117647058823527,5.147465437788019,3.8531746031746033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4971,2025,2250,145.0,1.0,937.0,2018,9,6,3,1,5.879310344827586,0.85,3.9402271368798565,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4972,1602,1642,40.0,1.0,100.0,2019,4,4,2,2,-4.416666666666667,2.1475409836065573,1.0377358490566038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4973,1815,1835,80.0,1.0,338.0,2018,2,20,3,3,3.3743589743589744,5.229166666666667,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4974,1125,1203,98.0,1.0,372.0,2018,11,30,0,2,6.201438848920863,11.0,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4975,810,924,74.0,1.0,184.0,2018,10,9,0,0,4.371621621621622,-1.4881889763779528,3.8531746031746033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4976,1630,1830,120.0,1.0,529.0,2019,3,1,2,3,6.201438848920863,11.220095693779903,5.078223270440252,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4977,903,1044,101.0,1.0,290.0,2018,12,31,0,0,-2.4444444444444446,0.8445945945945946,5.078223270440252,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4978,1650,1925,155.0,1.0,937.0,2019,5,17,2,3,5.879310344827586,0.85,3.9402271368798565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4979,1700,1750,110.0,1.0,507.0,2019,8,5,3,3,-3.074829931972789,9.221276595744682,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4980,1310,1340,90.0,1.0,379.0,2019,6,26,2,2,3.4,4.6437246963562755,0.2486865148861646,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4981,815,1009,114.0,1.0,466.0,2018,3,26,0,0,-3.6666666666666665,0.8445945945945946,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4982,1945,2225,160.0,1.0,1034.0,2019,1,11,3,1,12.806122448979592,6.0,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4983,1611,1949,158.0,1.0,980.0,2018,11,28,2,3,4.353191489361702,9.606741573033707,5.078223270440252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4984,1015,1600,225.0,1.0,1605.0,2018,5,13,0,2,10.992424242424242,11.220095693779903,8.24934929724102,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4985,1459,1712,133.0,1.0,544.0,2018,3,14,2,3,8.6875,0.8445945945945946,3.8531746031746033,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4986,2332,41,129.0,1.0,692.0,2019,8,9,1,1,2.3117647058823527,-0.618421052631579,3.8531746031746033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4987,715,755,100.0,1.0,484.0,2019,9,7,0,0,2.3117647058823527,8.241379310344827,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4988,1337,1435,118.0,1.0,616.0,2018,9,27,2,2,2.727272727272727,7.986149584487535,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4989,950,1259,189.0,1.0,1041.0,2019,1,2,0,2,8.521739130434783,2.440677966101695,5.078223270440252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4990,1210,1425,135.0,1.0,762.0,2018,7,4,2,2,2.3117647058823527,5.653846153846154,3.9402271368798565,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4991,2030,2201,91.0,1.0,372.0,2019,11,14,3,1,3.6157205240174672,5.229166666666667,8.24934929724102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4992,842,1100,138.0,1.0,708.0,2018,3,9,0,0,7.961538461538462,11.220095693779903,6.519685039370079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4993,1530,1636,66.0,1.0,224.0,2018,9,30,2,2,3.3659574468085105,-0.6521739130434783,0.2486865148861646,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4994,1259,1425,86.0,1.0,289.0,2018,9,28,2,2,13.46875,52.92307692307692,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4995,1045,1204,79.0,1.0,224.0,2018,4,18,0,2,7.569148936170213,1.1374407582938388,5.078223270440252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4996,600,850,170.0,1.0,1023.0,2019,11,2,0,0,12.975961538461538,10.2,12.312328767123288,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4997,1325,1435,70.0,1.0,212.0,2018,8,15,2,2,13.46875,2.810810810810811,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4998,2036,2213,97.0,1.0,409.0,2019,2,15,3,1,8.521739130434783,5.515463917525773,5.078223270440252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4999,1730,2030,180.0,1.0,1188.0,2018,12,16,3,3,3.2672413793103448,0.5714285714285714,3.9402271368798565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5000,935,1253,138.0,1.0,867.0,2019,11,12,0,2,8.521739130434783,5.1256830601092895,8.24934929724102,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5001,1330,1506,96.0,1.0,399.0,2018,7,6,2,2,3.246987951807229,5.1256830601092895,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5002,545,756,191.0,1.0,1121.0,2018,11,27,0,0,6.568421052631579,5.974789915966387,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5003,638,759,81.0,1.0,228.0,2018,6,21,0,0,22.07547169811321,8.962962962962964,12.312328767123288,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5004,1405,1545,100.0,1.0,356.0,2019,12,11,2,2,7.851851851851852,-0.040169133192389,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5005,1630,1844,134.0,1.0,758.0,2019,7,17,2,3,20.82941176470588,9.756756756756756,8.24934929724102,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5006,705,839,94.0,1.0,432.0,2019,9,12,0,0,12.816901408450704,-0.040169133192389,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5007,2014,2021,67.0,1.0,170.0,2019,12,12,3,3,2.3117647058823527,-16.0,3.8531746031746033,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5008,2045,120,155.0,1.0,1055.0,2018,8,18,3,1,5.15566037735849,5.974789915966387,9.975708502024291,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5009,725,905,160.0,1.0,991.0,2019,7,8,0,0,10.992424242424242,-0.1623931623931624,3.9402271368798565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5010,605,719,74.0,1.0,209.0,2019,2,16,0,0,-6.142857142857143,12.547231270358306,5.078223270440252,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5011,1149,1447,118.0,1.0,626.0,2018,4,5,0,2,2.4728682170542635,-2.1129943502824857,0.2486865148861646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5012,700,819,79.0,1.0,253.0,2018,12,26,0,0,5.818181818181818,1.1374407582938388,8.24934929724102,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5013,2040,55,135.0,1.0,977.0,2019,12,20,3,1,10.992424242424242,5.9855072463768115,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5014,1354,1644,170.0,1.0,1068.0,2019,10,6,2,2,4.410256410256411,11.220095693779903,12.312328767123288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5015,845,1051,186.0,1.0,1042.0,2019,5,4,0,0,7.851851851851852,1.1374407582938388,8.24934929724102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5016,1918,2158,160.0,1.0,1032.0,2019,1,26,3,1,12.806122448979592,10.0,12.312328767123288,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5017,1440,1802,142.0,1.0,773.0,2018,7,31,2,3,8.521739130434783,11.666666666666666,8.24934929724102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5018,1126,1334,188.0,1.0,1119.0,2018,3,5,0,2,-3.8260869565217392,-0.1623931623931624,0.2486865148861646,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5019,1530,1811,161.0,1.0,950.0,2018,1,30,2,3,20.82941176470588,5.653846153846154,3.8531746031746033,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5020,1930,2040,70.0,1.0,213.0,2019,1,9,3,3,8.521739130434783,-6.8,8.24934929724102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5021,1118,1418,120.0,1.0,689.0,2018,3,30,0,2,3.3659574468085105,-2.1129943502824857,3.8531746031746033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5022,946,1113,207.0,1.0,1346.0,2019,8,29,0,0,4.889952153110048,5.229166666666667,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5023,1500,1610,70.0,1.0,239.0,2018,1,27,2,2,9.616279069767442,0.85,3.9402271368798565,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5024,745,914,89.0,1.0,395.0,2018,6,23,0,0,4.889952153110048,2.76,8.24934929724102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5025,1242,1349,67.0,1.0,190.0,2018,8,13,2,2,6.6125,5.974789915966387,5.078223270440252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5026,2015,2315,180.0,1.0,1065.0,2019,9,27,3,1,12.975961538461538,11.274809160305344,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5027,1704,36,272.0,1.0,1995.0,2019,7,12,3,1,-0.7631578947368421,4.245614035087719,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,2150,26,156.0,1.0,921.0,2018,5,20,1,1,6.568421052631579,9.756756756756756,5.078223270440252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5029,640,750,130.0,1.0,735.0,2018,8,25,0,0,2.8823529411764706,5.432558139534883,3.8531746031746033,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5030,1255,2049,294.0,1.0,2311.0,2019,11,29,2,3,-0.7631578947368421,7.032258064516129,0.2486865148861646,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5031,1020,1117,57.0,1.0,182.0,2018,9,14,0,0,-5.5,9.756756756756756,8.24934929724102,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5032,738,929,171.0,1.0,862.0,2019,11,9,0,0,-3.6875,5.974789915966387,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5033,1115,1351,156.0,1.0,852.0,2018,6,12,0,2,4.353191489361702,5.974789915966387,3.8531746031746033,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5034,1806,2015,309.0,1.0,1866.0,2018,11,4,3,3,12.816901408450704,4.6437246963562755,3.8531746031746033,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5035,1240,1649,189.0,1.0,1303.0,2018,1,4,2,2,7.569148936170213,9.606741573033707,5.078223270440252,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5036,1200,1419,79.0,1.0,311.0,2018,5,27,2,2,4.7272727272727275,2.8487394957983194,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5037,1230,2032,302.0,1.0,2434.0,2019,6,2,2,3,1.3088235294117647,11.220095693779903,8.24934929724102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5038,1745,1940,115.0,1.0,621.0,2019,5,3,3,3,3.3743589743589744,3.8076923076923075,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5039,620,1110,170.0,1.0,1242.0,2019,1,22,0,0,-0.7631578947368421,3.0833333333333335,3.9402271368798565,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5040,1005,1145,100.0,1.0,549.0,2019,8,17,0,0,11.366071428571429,13.5,3.8531746031746033,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5041,1432,1543,71.0,1.0,247.0,2019,12,31,2,2,0.5932203389830508,5.974789915966387,5.078223270440252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5042,2215,25,190.0,1.0,1107.0,2019,11,5,1,1,3.3743589743589744,4.6437246963562755,3.9402271368798565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5043,1203,1359,116.0,1.0,482.0,2019,2,24,2,2,9.1,7.032258064516129,5.078223270440252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5044,1945,2310,145.0,1.0,942.0,2018,1,18,3,1,2.4909090909090907,5.1256830601092895,12.312328767123288,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5045,1936,2127,111.0,1.0,554.0,2018,3,21,3,1,2.3117647058823527,6.126984126984127,3.8531746031746033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5046,610,1140,210.0,1.0,1438.0,2019,12,11,0,0,2.0987654320987654,5.974789915966387,5.078223270440252,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5047,1419,1537,78.0,1.0,252.0,2019,3,7,2,2,24.142857142857142,5.432558139534883,3.8531746031746033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5048,1830,1935,65.0,1.0,221.0,2018,6,17,3,3,-25.0,-2.1129943502824857,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5049,1245,1435,170.0,1.0,967.0,2019,11,3,2,2,10.992424242424242,5.147465437788019,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5050,501,600,59.0,1.0,140.0,2019,4,21,0,0,-1.6666666666666667,5.974789915966387,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5051,1421,1614,173.0,1.0,926.0,2019,11,10,2,2,2.0307692307692307,5.974789915966387,5.078223270440252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5052,2010,2157,107.0,1.0,416.0,2019,11,1,3,1,12.975961538461538,25.071428571428573,3.8531746031746033,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5053,2121,2325,124.0,1.0,714.0,2018,1,11,1,1,2.3117647058823527,7.0,3.8531746031746033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5054,1950,2129,99.0,1.0,516.0,2018,1,8,3,1,2.3117647058823527,2.810810810810811,3.8531746031746033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5055,755,1103,128.0,1.0,771.0,2019,11,30,0,0,4.889952153110048,-4.423076923076923,8.24934929724102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5056,945,1302,197.0,1.0,1076.0,2019,6,15,0,2,8.6875,11.274809160305344,12.312328767123288,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5057,1000,1430,210.0,1.0,1416.0,2019,11,6,0,2,4.889952153110048,5.653846153846154,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5058,1115,1635,200.0,1.0,1489.0,2018,10,5,0,2,0.6896551724137931,-0.618421052631579,3.9402271368798565,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5059,600,750,110.0,1.0,479.0,2018,5,22,0,0,2.0307692307692307,5.653846153846154,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5060,735,1025,170.0,1.0,1142.0,2019,8,15,0,0,20.82941176470588,52.92307692307692,3.9402271368798565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5061,830,1005,155.0,1.0,840.0,2018,6,8,0,0,-1.0526315789473684,-2.1129943502824857,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5062,2030,2313,283.0,1.0,1846.0,2018,5,28,3,1,8.521739130434783,5.147465437788019,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5063,605,806,121.0,1.0,588.0,2018,6,25,0,0,24.75,6.31640625,8.24934929724102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5064,1815,1850,95.0,1.0,448.0,2018,10,5,3,3,6.1525423728813555,5.515463917525773,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5065,1845,2040,115.0,1.0,510.0,2019,2,10,3,3,8.142857142857142,6.31640625,8.24934929724102,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5066,1745,1839,114.0,1.0,398.0,2019,12,11,3,3,34.666666666666664,6.31640625,8.24934929724102,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5067,637,800,83.0,1.0,237.0,2019,8,24,0,0,7.380952380952381,5.974789915966387,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5068,1400,1600,180.0,1.0,1041.0,2018,12,2,2,2,20.82941176470588,2.440677966101695,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5069,1430,1535,65.0,1.0,245.0,2018,10,15,2,2,6.201438848920863,-0.2,5.078223270440252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5070,1234,1336,62.0,1.0,150.0,2019,12,4,2,2,33.666666666666664,-2.1129943502824857,3.8531746031746033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5071,959,1132,93.0,1.0,427.0,2019,4,20,0,0,7.851851851851852,8.962962962962964,12.312328767123288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5072,1025,1354,149.0,1.0,862.0,2018,5,31,0,2,-0.7631578947368421,7.986149584487535,3.8531746031746033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5073,1120,1229,69.0,1.0,172.0,2019,9,28,0,2,-9.166666666666666,4.6437246963562755,3.8531746031746033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5074,800,948,108.0,1.0,515.0,2018,11,21,0,0,4.410256410256411,-0.040169133192389,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5075,700,1255,235.0,1.0,1721.0,2019,5,2,0,2,3.3659574468085105,6.31640625,8.24934929724102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,620,907,107.0,1.0,430.0,2018,2,28,0,0,4.0,2.8487394957983194,3.8531746031746033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5077,515,800,105.0,1.0,611.0,2018,7,13,0,0,5.879310344827586,-1.4881889763779528,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5078,805,1055,170.0,1.0,818.0,2018,11,29,0,0,8.71359223300971,5.9855072463768115,3.9402271368798565,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,1250,1320,90.0,1.0,442.0,2019,4,10,2,2,7.851851851851852,5.515463917525773,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5080,900,1050,110.0,1.0,550.0,2019,6,13,0,0,3.6157205240174672,-0.1623931623931624,0.2486865148861646,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5081,851,917,86.0,1.0,303.0,2018,4,26,0,0,-15.666666666666666,6.31640625,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5082,1455,1653,118.0,1.0,483.0,2019,5,22,2,2,4.371621621621622,4.245614035087719,3.8531746031746033,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
