fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name,orig_weather_categ,dest_weather_categ
2019-12-28,AA,AA_CODESHARE,AA,3269,OO,N758SK,3269,13930,ORD,"Chicago, IL",13485,MSN,"Madison, WI",2215,2212.0,-3.0,24.0,2236.0,2305.0,20.0,2320,2325.0,5.0,0.0,,0.0,N,65.0,73.0,29.0,1.0,109.0,,,,,,,,,,rain,rain
2018-08-12,DL,DL,DL,134,DL,N996AT,134,10693,BNA,"Nashville, TN",11433,DTW,"Detroit, MI",1354,1340.0,-14.0,16.0,1356.0,1607.0,9.0,1631,1616.0,-15.0,0.0,,0.0,N,97.0,96.0,71.0,1.0,456.0,,,,,,,,,,sunny,sunny
2018-04-26,AA,AA_CODESHARE,AA,3326,MQ,N529EA,3326,13459,MQT,"Marquette, MI",13930,ORD,"Chicago, IL",851,844.0,-7.0,14.0,858.0,854.0,10.0,917,904.0,-13.0,0.0,,0.0,N,86.0,80.0,56.0,1.0,303.0,,,,,,,,,,sunny,sunny
2018-12-08,WN,WN,WN,4153,WN,N270WN,4153,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",735,728.0,-7.0,11.0,739.0,832.0,4.0,905,836.0,-29.0,0.0,,0.0,N,90.0,68.0,53.0,1.0,337.0,,,,,,,,,,cloudy,sunny
2019-03-25,HA,HA,HA,16,HA,N391HA,16,12173,HNL,"Honolulu, HI",14679,SAN,"San Diego, CA",1345,1343.0,-2.0,30.0,1413.0,2152.0,5.0,2200,2157.0,-3.0,0.0,,0.0,N,315.0,314.0,279.0,1.0,2614.0,,,,,,,,,,rain,sunny
2018-07-15,UA,UA,UA,2298,UA,N492UA,2298,10994,CHS,"Charleston, SC",11618,EWR,"Newark, NJ",600,558.0,-2.0,38.0,636.0,806.0,10.0,759,816.0,17.0,0.0,,0.0,N,119.0,138.0,90.0,1.0,628.0,0.0,0.0,17.0,0.0,0.0,,,,,sunny,rain
2018-01-10,DL,DL_CODESHARE,DL,3640,9E,N981EV,3640,15412,TYS,"Knoxville, TN",11433,DTW,"Detroit, MI",605,549.0,-16.0,13.0,602.0,713.0,16.0,755,729.0,-26.0,0.0,,0.0,N,110.0,100.0,71.0,1.0,443.0,,,,,,,,,,cloudy,cloudy
2019-12-02,F9,F9,F9,2150,F9,N318FR,2150,12889,LAS,"Las Vegas, NV",14107,PHX,"Phoenix, AZ",934,936.0,2.0,16.0,952.0,1137.0,6.0,1154,1143.0,-11.0,0.0,,0.0,N,80.0,67.0,45.0,1.0,255.0,,,,,,,,,,sunny,sunny
2019-05-28,AA,AA_CODESHARE,AA,3002,OO,N770SK,3002,13930,ORD,"Chicago, IL",11042,CLE,"Cleveland, OH",732,747.0,15.0,18.0,805.0,954.0,5.0,949,959.0,10.0,0.0,,0.0,N,77.0,72.0,49.0,1.0,315.0,,,,,,,,,,cloudy,rain
2018-03-23,UA,UA,UA,832,UA,N68821,832,12266,IAH,"Houston, TX",12892,LAX,"Los Angeles, CA",1920,1914.0,-6.0,11.0,1925.0,2047.0,7.0,2113,2054.0,-19.0,0.0,,0.0,N,233.0,220.0,202.0,1.0,1379.0,,,,,,,,,,sunny,rain
2018-12-30,UA,UA,UA,389,UA,N62896,389,10721,BOS,"Boston, MA",12264,IAD,"Washington, DC",540,544.0,4.0,16.0,600.0,720.0,4.0,717,724.0,7.0,0.0,,0.0,N,97.0,100.0,80.0,1.0,413.0,,,,,,,,,,sunny,sunny
