fl_date,city,count,weather_categ
2019-01-29,"Detroit, MI",1,cloudy
2019-01-29,"Durango, CO",1,cloudy
2019-01-29,"Houston, TX",1,rain
2019-01-29,"Las Vegas, NV",1,sunny
2019-01-29,"Lexington, KY",1,cloudy
2019-01-28,"Milwaukee, WI",1,snow
2019-01-28,"Los Angeles, CA",1,sunny
2019-01-29,"Marquette, MI",1,snow
2019-01-28,"Little Rock, AR",1,cloudy
2019-01-27,"Jacksonville, FL",1,rain
2019-01-27,"Miami, FL",1,rain
2019-01-27,"Minneapolis, MN",1,snow
2019-01-27,"New Orleans, LA",1,sunny
2019-01-27,"Newark, NJ",1,sunny
2019-01-27,"Oakland, CA",1,sunny
2019-01-27,"Phoenix, AZ",1,sunny
2019-01-27,"Raleigh/Durham, NC",1,sunny
2019-01-27,"Reno, NV",1,sunny
2019-01-27,"Salt Lake City, UT",1,sunny
2019-01-27,"San Diego, CA",1,sunny
2019-01-27,"Seattle, WA",1,cloudy
2019-01-27,"Spokane, WA",1,cloudy
2019-01-27,"Tampa, FL",1,rain
2019-01-28,"Albany, NY",1,sunny
2019-01-28,"Atlantic City, NJ",1,sunny
2019-01-28,"Burbank, CA",1,sunny
2019-01-28,"Dallas/Fort Worth, TX",1,sunny
2019-01-28,"Dayton, OH",1,rain
2019-01-28,"Denver, CO",1,snow
2019-01-28,"Greensboro/High Point, NC",1,cloudy
2019-01-28,"Harlingen/San Benito, TX",1,sunny
2019-01-28,"Lihue, HI",1,sunny
2019-01-29,"Lincoln, NE",1,sunny
2019-01-29,"Nashville, TN",1,sunny
2019-02-01,"Detroit, MI",1,cloudy
2019-01-31,"Idaho Falls, ID",1,sunny
2019-01-31,"Los Angeles, CA",1,rain
2019-01-31,"Memphis, TN",1,sunny
2019-01-31,"Miami, FL",1,rain
2019-01-31,"Milwaukee, WI",1,cloudy
2019-01-31,"Nashville, TN",1,cloudy
2019-01-31,"New York, NY",1,sunny
2019-01-31,"Omaha, NE",1,cloudy
2019-01-31,"Philadelphia, PA",1,sunny
2019-01-31,"Portland, OR",1,sunny
2019-01-31,"San Antonio, TX",1,rain
2019-01-31,"San Francisco, CA",1,rain
2019-01-31,"Seattle, WA",1,cloudy
2019-01-31,"Springfield, MO",1,cloudy
2019-01-31,"Washington, DC",1,sunny
2019-02-01,"Atlantic City, NJ",1,snow
2019-02-01,"Baltimore, MD",1,cloudy
2019-02-01,"Bozeman, MT",1,sunny
2019-02-01,"Charlotte, NC",1,sunny
2019-02-01,"Chicago, IL",1,cloudy
2019-02-01,"Cleveland, OH",1,cloudy
2019-02-01,"Dallas, TX",1,cloudy
2019-02-01,"Denver, CO",1,sunny
2019-01-31,"Jacksonville, FL",1,sunny
2019-01-31,"Fort Myers, FL",1,cloudy
2019-01-29,"New Orleans, LA",1,rain
2019-01-31,"Denver, CO",1,sunny
2019-01-29,"New York, NY",1,rain
2019-01-29,"Newark, NJ",1,snow & rain
2019-01-29,"Portland, ME",1,snow
2019-01-29,"Portland, OR",1,sunny
2019-01-29,"Sacramento, CA",1,cloudy
2019-01-29,"San Francisco, CA",1,cloudy
2019-01-29,"San Jose, CA",1,sunny
2019-01-29,"Seattle, WA",1,sunny
2019-01-30,"Baltimore, MD",1,sunny
2019-01-30,"Charlotte, NC",1,sunny
2019-01-30,"Cleveland, OH",1,cloudy
2019-01-30,"Dallas/Fort Worth, TX",1,cloudy
2019-01-30,"Flint, MI",1,cloudy
2019-01-30,"Las Vegas, NV",1,sunny
2019-01-30,"Omaha, NE",1,cloudy
2019-01-30,"St. Louis, MO",1,cloudy
2019-01-31,"Anchorage, AK",1,cloudy
2019-01-31,"Atlanta, GA",1,sunny
2019-01-31,"Austin, TX",1,cloudy
2019-01-31,"Boston, MA",1,sunny
2019-01-31,"Charlotte, NC",1,sunny
2019-01-31,"Dallas, TX",1,cloudy
2019-01-31,"Dallas/Fort Worth, TX",1,cloudy
2019-02-07,"New Orleans, LA",1,rain
2019-02-07,"New York, NY",1,rain
2019-02-07,"Pensacola, FL",1,cloudy
2019-02-15,"Portland, OR",1,rain
2019-02-15,"San Diego, CA",1,rain
2019-02-15,"San Jose, CA",1,rain
2019-02-15,"Tampa, FL",1,sunny
2019-02-16,"Boston, MA",1,sunny
2019-02-16,"Charleston, SC",1,rain
2019-02-16,"Chicago, IL",1,cloudy
2019-02-16,"Dallas, TX",1,cloudy
2019-02-16,"Detroit, MI",1,cloudy
2019-02-16,"Fort Myers, FL",1,cloudy
2019-02-16,"Fresno, CA",1,rain
2019-02-16,"Houston, TX",1,cloudy
2019-02-16,"Ontario, CA",1,rain
2019-02-16,"Pensacola, FL",1,cloudy
2019-02-16,"Philadelphia, PA",1,sunny
2019-02-16,"Pittsburgh, PA",1,cloudy
2019-02-16,"San Diego, CA",1,rain
2019-02-16,"San Francisco, CA",1,rain
2019-02-16,"San Luis Obispo, CA",1,cloudy
2019-02-16,"Seattle, WA",1,rain
2019-02-16,"Syracuse, NY",1,cloudy
2019-02-17,"Charlotte, NC",1,rain
2019-02-17,"Ithaca/Cortland, NY",1,cloudy
2019-02-15,"Raleigh/Durham, NC",1,cloudy
2019-02-15,"Oakland, CA",1,rain
2019-02-17,"New York, NY",1,snow
2019-02-15,"Norfolk, VA",1,cloudy
2019-02-14,"Charlotte, NC",1,sunny
2019-02-14,"Dallas, TX",1,sunny
2019-02-14,"Denver, CO",1,cloudy
2019-02-14,"Flagstaff, AZ",1,rain
2019-02-14,"Gainesville, FL",1,sunny
2019-02-14,"Honolulu, HI",1,rain
2019-02-14,"Jackson, WY",1,snow
2019-02-14,"Jackson/Vicksburg, MS",1,sunny
2019-02-14,"Kansas City, MO",1,cloudy
2019-02-14,"Louisville, KY",1,cloudy
2019-02-14,"Milwaukee, WI",1,cloudy
2019-02-14,"Oakland, CA",1,rain
2019-02-14,"Phoenix, AZ",1,rain
2019-02-14,"Sacramento, CA",1,rain
2019-02-14,"San Antonio, TX",1,sunny
2019-02-14,"Sarasota/Bradenton, FL",1,sunny
2019-02-14,"Spokane, WA",1,snow
2019-02-14,"Tampa, FL",1,sunny
2019-02-15,"Atlanta, GA",1,rain
2019-02-15,"Detroit, MI",1,cloudy
2019-02-15,"Miami, FL",1,sunny
2019-02-15,"Nashville, TN",1,rain
2019-02-15,"Newark, NJ",1,cloudy
2019-02-17,"Norfolk, VA",1,rain
2019-02-14,"Austin, TX",1,sunny
2019-02-18,"Orlando, FL",1,rain
2019-02-18,"Portland, ME",1,snow
2019-02-18,"Raleigh/Durham, NC",1,rain
2019-02-18,"Rockford, IL",1,cloudy
2019-02-18,"White Plains, NY",1,snow & rain
2019-02-19,"Atlanta, GA",1,rain
2019-02-19,"Buffalo, NY",1,cloudy
2019-02-19,"Burbank, CA",1,sunny
2019-02-19,"Denver, CO",1,cloudy
2019-02-19,"Detroit, MI",1,sunny
2019-02-19,"Honolulu, HI",1,rain
2019-02-19,"Houston, TX",1,rain
2019-02-19,"Las Vegas, NV",1,sunny
2019-02-19,"Los Angeles, CA",1,sunny
2019-02-19,"Miami, FL",1,sunny
2019-02-19,"Nashville, TN",1,rain
2019-02-19,"Newark, NJ",1,sunny
2019-02-19,"Pittsburgh, PA",1,sunny
2019-02-19,"Raleigh/Durham, NC",1,rain
2019-02-19,"Sacramento, CA",1,sunny
2019-02-19,"Salt Lake City, UT",1,cloudy
2019-02-19,"San Francisco, CA",1,sunny
2019-02-19,"San Jose, CA",1,sunny
2019-02-19,"San Juan, PR",1,sunny
2019-02-18,"Palm Springs, CA",1,sunny
2019-02-18,"Nashville, TN",1,cloudy
2019-02-17,"Ontario, CA",1,sunny
2019-02-18,"Miami, FL",1,cloudy
2019-02-17,"Orlando, FL",1,cloudy
2019-02-17,"Philadelphia, PA",1,rain
2019-02-17,"Pittsburgh, PA",1,snow & rain
2019-02-17,"Portland, OR",1,cloudy
2019-02-17,"Raleigh/Durham, NC",1,rain
2019-02-17,"Reno, NV",1,snow
2019-02-17,"Roanoke, VA",1,rain
2019-02-17,"Salt Lake City, UT",1,cloudy
2019-02-17,"San Francisco, CA",1,rain
2019-02-17,"San Luis Obispo, CA",1,rain
2019-02-17,"Seattle, WA",1,cloudy
2019-02-17,"St. Petersburg, FL",1,sunny
2019-02-17,"State College, PA",1,rain
2019-02-17,"Tucson, AZ",1,sunny
2019-02-18,"Baltimore, MD",1,rain
2019-02-18,"Chicago, IL",1,cloudy
2019-02-18,"Cincinnati, OH",1,cloudy
2019-02-18,"Dallas, TX",1,sunny
2019-02-18,"Denver, CO",1,cloudy
2019-02-18,"Fort Lauderdale, FL",1,cloudy
2019-02-18,"Greer, SC",1,rain
2019-02-18,"Kahului, HI",1,no weather data
2019-02-18,"Los Angeles, CA",1,sunny
2019-02-14,"Boston, MA",1,sunny
2019-02-14,"Albuquerque, NM",1,cloudy
2019-02-07,"Salt Lake City, UT",1,sunny
2019-02-09,"Minneapolis, MN",1,cloudy
2019-02-09,"Phoenix, AZ",1,sunny
2019-02-09,"Providence, RI",1,sunny
2019-02-09,"Salt Lake City, UT",1,cloudy
2019-02-09,"San Jose, CA",1,rain
2019-02-09,"Washington, DC",1,sunny
2019-02-10,"Austin, TX",1,cloudy
2019-02-10,"Boston, MA",1,sunny
2019-02-10,"Charleston, SC",1,cloudy
2019-02-10,"Charlotte, NC",1,cloudy
2019-02-10,"Cleveland, OH",1,snow
2019-02-10,"Dallas/Fort Worth, TX",1,rain
2019-02-10,"Detroit, MI",1,snow
2019-02-10,"Huntsville, AL",1,rain
2019-02-10,"Las Vegas, NV",1,sunny
2019-02-10,"Lexington, KY",1,rain
2019-02-10,"Long Beach, CA",1,rain
2019-02-10,"Los Angeles, CA",1,rain
2019-02-10,"New York, NY",1,sunny
2019-02-10,"Newark, NJ",1,sunny
2019-02-10,"San Diego, CA",1,rain
2019-02-10,"San Francisco, CA",1,rain
2019-02-10,"Savannah, GA",1,cloudy
2019-02-10,"Washington, DC",1,cloudy
2019-02-09,"Oklahoma City, OK",1,cloudy
2019-02-09,"Long Beach, CA",1,rain
2019-02-11,"Cleveland, OH",1,cloudy
2019-02-09,"Knoxville, TN",1,sunny
2019-02-07,"Springfield, MO",1,rain
2019-02-07,"Tampa, FL",1,sunny
2019-02-08,"Baltimore, MD",1,cloudy
2019-02-08,"Chicago, IL",1,sunny
2019-02-08,"Cincinnati, OH",1,sunny
2019-02-08,"Denver, CO",1,sunny
2019-02-08,"Los Angeles, CA",1,sunny
2019-02-08,"Memphis, TN",1,cloudy
2019-02-08,"Minneapolis, MN",1,cloudy
2019-02-08,"Oakland, CA",1,rain
2019-02-08,"Ontario, CA",1,sunny
2019-02-08,"Orlando, FL",1,sunny
2019-02-08,"Philadelphia, PA",1,cloudy
2019-02-08,"San Diego, CA",1,sunny
2019-02-08,"Tampa, FL",1,sunny
2019-02-09,"Atlanta, GA",1,cloudy
2019-02-09,"Boston, MA",1,sunny
2019-02-09,"Burbank, CA",1,rain
2019-02-09,"Charlotte, NC",1,cloudy
2019-02-09,"Dallas, TX",1,rain
2019-02-09,"Detroit, MI",1,sunny
2019-02-09,"Fort Lauderdale, FL",1,cloudy
2019-02-11,"Charlotte, NC",1,rain
2019-02-11,"Columbus, OH",1,rain
2019-02-13,"Washington, DC",1,cloudy
2019-02-12,"Indianapolis, IN",1,rain
2019-02-12,"Kansas City, MO",1,cloudy
2019-02-12,"Key West, FL",1,no weather data
2019-02-12,"Knoxville, TN",1,rain
2019-02-12,"Miami, FL",1,sunny
2019-02-12,"Nashville, TN",1,rain
2019-02-12,"New York, NY",1,snow & rain
2019-02-12,"Philadelphia, PA",1,snow & rain
2019-02-13,"Birmingham, AL",1,sunny
2019-02-13,"Chicago, IL",1,cloudy
2019-02-13,"Columbus, OH",1,cloudy
2019-02-13,"Dallas, TX",1,sunny
2019-02-13,"Denver, CO",1,sunny
2019-02-13,"Detroit, MI",1,snow
2019-02-13,"Houston, TX",1,sunny
2019-02-13,"Kansas City, MO",1,sunny
2019-02-13,"Little Rock, AR",1,sunny
2019-02-13,"Los Angeles, CA",1,rain
2019-02-13,"Miami, FL",1,rain
2019-02-13,"Minneapolis, MN",1,cloudy
2019-02-13,"Mission/McAllen/Edinburg, TX",1,sunny
2019-02-13,"Newark, NJ",1,rain
2019-02-13,"San Diego, CA",1,rain
2019-02-13,"Spokane, WA",1,snow
2019-02-12,"Jacksonville, FL",1,rain
2019-02-12,"Houston, TX",1,cloudy
2019-02-11,"Denver, CO",1,sunny
2019-02-12,"Fort Lauderdale, FL",1,sunny
2019-02-11,"Las Vegas, NV",1,sunny
2019-02-11,"Minneapolis, MN",1,cloudy
2019-02-11,"Monterey, CA",1,sunny
2019-02-11,"New Orleans, LA",1,cloudy
2019-02-11,"New York, NY",1,cloudy
2019-02-11,"Newark, NJ",1,cloudy
2019-02-11,"Orlando, FL",1,cloudy
2019-02-11,"Philadelphia, PA",1,snow
2019-02-11,"Portland, OR",1,snow & rain
2019-02-11,"Reno, NV",1,sunny
2019-02-11,"Richmond, VA",1,rain
2019-02-11,"Rochester, MN",1,cloudy
2019-02-11,"Salt Lake City, UT",1,sunny
2019-02-11,"San Diego, CA",1,sunny
2019-02-11,"Seattle, WA",1,snow & rain
2019-02-11,"Spokane, WA",1,snow
2019-02-11,"St. Petersburg, FL",1,sunny
2019-02-11,"West Palm Beach/Palm Beach, FL",1,rain
2019-02-11,"Wilmington, NC",1,rain
2019-02-11,"Worcester, MA",1,cloudy
2019-02-12,"Baltimore, MD",1,snow & rain
2019-02-12,"Boise, ID",1,cloudy
2019-02-12,"Chicago, IL",1,snow & rain
2019-01-27,"Indianapolis, IN",1,cloudy
2019-01-27,"Detroit, MI",1,snow
2018-12-31,"Kansas City, MO",1,snow & rain
2019-01-09,"Mosinee, WI",1,cloudy
2019-01-09,"Charlotte, NC",1,sunny
2019-01-09,"Charlottesville, VA",1,cloudy
2019-01-09,"Cleveland, OH",1,snow
2019-01-09,"Columbia, SC",1,sunny
2019-01-09,"Denver, CO",1,sunny
2019-01-09,"Fort Lauderdale, FL",1,cloudy
2019-01-09,"Honolulu, HI",1,sunny
2019-01-09,"Kalispell, MT",1,cloudy
2019-01-09,"Las Vegas, NV",1,sunny
2019-01-09,"Madison, WI",1,sunny
2018-01-01,"Chicago, IL",1,sunny
2019-01-09,"New Orleans, LA",1,sunny
2019-01-27,"Denver, CO",1,sunny
2019-01-09,"Panama City, FL",1,sunny
2019-01-09,"San Antonio, TX",1,cloudy
2019-01-09,"San Diego, CA",1,sunny
2019-01-09,"Seattle, WA",1,rain
2019-01-10,"Aspen, CO",1,cloudy
2019-01-10,"Atlanta, GA",1,sunny
2019-01-10,"Austin, TX",1,cloudy
2019-01-10,"Baltimore, MD",1,sunny
2019-01-10,"Charlotte, NC",1,sunny
2019-01-10,"Cleveland, OH",1,cloudy
2019-01-10,"Columbus, OH",1,cloudy
2019-01-09,"Boston, MA",1,rain
2019-01-09,"Baton Rouge, LA",1,sunny
2019-01-08,"Wichita, KS",1,sunny
2019-01-08,"Valparaiso, FL",1,cloudy
2019-01-07,"Tampa, FL",1,sunny
2019-01-07,"West Palm Beach/Palm Beach, FL",1,sunny
2019-01-08,"Atlanta, GA",1,cloudy
2019-01-08,"Austin, TX",1,cloudy
2019-01-08,"Baltimore, MD",1,rain
2019-01-08,"Burbank, CA",1,sunny
2019-01-08,"Charleston, SC",1,sunny
2019-01-08,"Charlotte, NC",1,cloudy
2019-01-08,"Colorado Springs, CO",1,sunny
2019-01-08,"Dallas/Fort Worth, TX",1,sunny
2019-01-08,"Denver, CO",1,sunny
2019-01-08,"Detroit, MI",1,cloudy
2019-01-08,"Louisville, KY",1,sunny
2019-01-08,"Milwaukee, WI",1,rain
2019-01-08,"New York, NY",1,rain
2019-01-08,"Norfolk, VA",1,cloudy
2019-01-08,"Orlando, FL",1,cloudy
2019-01-08,"Pittsburgh, PA",1,rain
2019-01-08,"Portland, OR",1,rain
2019-01-08,"San Francisco, CA",1,cloudy
2019-01-08,"San Jose, CA",1,rain
2019-01-08,"Santa Barbara, CA",1,cloudy
2019-01-08,"Seattle, WA",1,rain
2019-01-10,"Dallas, TX",1,cloudy
2019-01-10,"Denver, CO",1,cloudy
2019-01-10,"Flint, MI",1,cloudy
2019-01-11,"Los Angeles, CA",1,cloudy
2019-01-11,"New York, NY",1,sunny
2019-01-11,"Newark, NJ",1,sunny
2019-01-11,"Orlando, FL",1,sunny
2019-01-11,"Tampa, FL",1,sunny
2019-01-12,"Albany, NY",1,sunny
2019-01-12,"Austin, TX",1,sunny
2019-01-12,"Boston, MA",1,sunny
2019-01-12,"Charlotte, NC",1,rain
2019-01-12,"Dallas, TX",1,rain
2019-01-12,"Detroit, MI",1,cloudy
2019-01-12,"Niagara Falls, NY",1,cloudy
2019-01-12,"Philadelphia, PA",1,cloudy
2019-01-12,"Portland, ME",1,sunny
2019-01-12,"Raleigh/Durham, NC",1,rain
2019-01-12,"St. Louis, MO",1,snow & rain
2019-01-13,"Aspen, CO",1,sunny
2019-01-13,"Dallas, TX",1,cloudy
2019-01-13,"Dallas/Fort Worth, TX",1,cloudy
2019-01-13,"Detroit, MI",1,sunny
2019-01-13,"El Paso, TX",1,sunny
2019-01-13,"Fort Lauderdale, FL",1,sunny
2019-01-13,"Fort Myers, FL",1,sunny
2019-01-13,"Las Vegas, NV",1,sunny
2019-01-11,"Nashville, TN",1,cloudy
2019-01-11,"Kansas City, MO",1,snow & rain
2019-01-10,"Grand Junction, CO",1,sunny
2019-01-10,"Las Vegas, NV",1,sunny
2019-01-10,"Long Beach, CA",1,cloudy
2019-01-10,"Los Angeles, CA",1,sunny
2019-01-10,"Louisville, KY",1,sunny
2019-01-10,"Phoenix, AZ",1,sunny
2019-01-10,"Raleigh/Durham, NC",1,sunny
2019-01-10,"Salt Lake City, UT",1,cloudy
2019-01-10,"San Antonio, TX",1,rain
2019-01-10,"San Francisco, CA",1,cloudy
2019-01-10,"San Jose, CA",1,cloudy
2019-01-10,"Santa Ana, CA",1,cloudy
2019-01-10,"Seattle, WA",1,rain
2019-01-10,"St. Louis, MO",1,sunny
2019-01-10,"Tampa, FL",1,sunny
2019-01-10,"Washington, DC",1,sunny
2019-01-11,"Appleton, WI",1,cloudy
2019-01-11,"Asheville, NC",1,sunny
2019-01-11,"Baltimore, MD",1,sunny
2019-01-11,"Boston, MA",1,sunny
2019-01-11,"Dayton, OH",1,cloudy
2019-01-11,"Detroit, MI",1,sunny
2019-01-11,"Fort Myers, FL",1,sunny
2019-01-11,"Houston, TX",1,sunny
2019-01-07,"Providence, RI",1,sunny
2019-01-07,"Pittsburgh, PA",1,cloudy
2019-01-07,"Philadelphia, PA",1,cloudy
2019-01-02,"Oakland, CA",1,sunny
2019-01-02,"Philadelphia, PA",1,cloudy
2019-01-02,"Phoenix, AZ",1,sunny
2019-01-02,"Richmond, VA",1,cloudy
2019-01-02,"Seattle, WA",1,cloudy
2019-01-02,"Tampa, FL",1,cloudy
2019-01-02,"Washington, DC",1,cloudy
2019-01-03,"Asheville, NC",1,rain
2019-01-03,"Atlanta, GA",1,rain
2019-01-03,"Bloomington/Normal, IL",1,sunny
2019-01-03,"Boston, MA",1,cloudy
2019-01-03,"Chicago, IL",1,sunny
2019-01-03,"Denver, CO",1,sunny
2019-01-03,"El Paso, TX",1,sunny
2019-01-03,"Fort Lauderdale, FL",1,cloudy
2019-01-03,"Fort Smith, AR",1,rain
2019-01-03,"Greensboro/High Point, NC",1,rain
2019-01-03,"Lafayette, LA",1,rain
2019-01-03,"Laramie, WY",1,sunny
2019-01-03,"Little Rock, AR",1,rain
2019-01-03,"Memphis, TN",1,rain
2019-01-03,"New Orleans, LA",1,rain
2019-01-03,"Orlando, FL",1,sunny
2019-01-03,"Portland, OR",1,cloudy
2019-01-02,"Orlando, FL",1,sunny
2019-01-02,"Norfolk, VA",1,rain
2019-01-03,"Richmond, VA",1,rain
2019-01-02,"Los Angeles, CA",1,sunny
2018-12-31,"Knoxville, TN",1,rain
2018-12-31,"Louisville, KY",1,rain
2018-12-31,"New York, NY",1,rain
2018-12-31,"Norfolk, VA",1,cloudy
2018-12-31,"Portland, ME",1,snow & rain
2019-01-01,"Aspen, CO",1,cloudy
2019-01-01,"Austin, TX",1,cloudy
2019-01-01,"Cincinnati, OH",1,cloudy
2019-01-01,"Columbia, MO",1,cloudy
2019-01-01,"Denver, CO",1,cloudy
2019-01-01,"Detroit, MI",1,cloudy
2019-01-01,"Fayetteville, AR",1,cloudy
2019-01-01,"Ithaca/Cortland, NY",1,rain
2019-01-01,"Knoxville, TN",1,rain
2019-01-01,"Lynchburg, VA",1,cloudy
2019-01-01,"Miami, FL",1,cloudy
2019-01-01,"New Orleans, LA",1,cloudy
2019-01-01,"San Juan, PR",1,cloudy
2019-01-02,"Bellingham, WA",1,rain
2019-01-02,"Charlotte, NC",1,rain
2019-01-02,"Columbia, MO",1,cloudy
2019-01-02,"Dallas, TX",1,rain
2019-01-02,"Fort Lauderdale, FL",1,sunny
2019-01-03,"Reno, NV",1,sunny
2019-01-03,"San Diego, CA",1,sunny
2019-01-07,"Los Angeles, CA",1,rain
2019-01-05,"Gainesville, FL",1,sunny
2019-01-05,"Indianapolis, IN",1,sunny
2019-01-05,"Key West, FL",1,no weather data
2019-01-05,"Lexington, KY",1,rain
2019-01-05,"Long Beach, CA",1,rain
2019-01-05,"Minneapolis, MN",1,sunny
2019-01-05,"Nashville, TN",1,sunny
2019-01-05,"Omaha, NE",1,sunny
2019-01-05,"Sacramento, CA",1,rain
2019-01-05,"San Francisco, CA",1,rain
2019-01-05,"San Jose, CA",1,rain
2019-01-05,"Savannah, GA",1,sunny
2019-01-05,"Wenatchee, WA",1,cloudy
2019-01-06,"Atlanta, GA",1,sunny
2019-01-06,"Charlotte, NC",1,sunny
2019-01-06,"Newark, NJ",1,sunny
2019-01-06,"Phoenix, AZ",1,rain
2019-01-06,"Raleigh/Durham, NC",1,sunny
2019-01-06,"San Jose, CA",1,rain
2019-01-07,"Atlanta, GA",1,sunny
2019-01-07,"Denver, CO",1,sunny
2019-01-07,"Honolulu, HI",1,sunny
2019-01-07,"Kapalua, HI",1,no weather data
2019-01-05,"Honolulu, HI",1,sunny
2019-01-05,"Dallas/Fort Worth, TX",1,sunny
2019-01-03,"Sanford, FL",1,sunny
2019-01-05,"Cincinnati, OH",1,sunny
2019-01-03,"Seattle, WA",1,rain
2019-01-03,"St. Louis, MO",1,sunny
2019-01-04,"Durango, CO",1,sunny
2019-01-04,"Elko, NV",1,cloudy
2019-01-04,"Fort Myers, FL",1,cloudy
2019-01-04,"Greensboro/High Point, NC",1,rain
2019-01-04,"Indianapolis, IN",1,sunny
2019-01-04,"Newark, NJ",1,sunny
2019-01-04,"Omaha, NE",1,sunny
2019-01-04,"Orlando, FL",1,rain
2019-01-04,"Phoenix, AZ",1,sunny
2019-01-04,"Rochester, MN",1,sunny
2019-01-04,"Rochester, NY",1,sunny
2019-01-04,"Salt Lake City, UT",1,cloudy
2019-01-04,"Santa Rosa, CA",1,sunny
2019-01-04,"Seattle, WA",1,rain
2019-01-04,"Springfield, MO",1,rain
2019-01-04,"Tucson, AZ",1,sunny
2019-01-04,"Tulsa, OK",1,rain
2019-01-04,"Washington, DC",1,rain
2019-01-04,"White Plains, NY",1,sunny
2019-01-05,"Anchorage, AK",1,sunny
2019-01-05,"Burbank, CA",1,rain
2019-01-13,"Miami, FL",1,sunny
2019-01-13,"Milwaukee, WI",1,cloudy
2019-01-13,"Omaha, NE",1,cloudy
2019-01-22,"Boise, ID",1,sunny
2019-01-22,"Los Angeles, CA",1,sunny
2019-01-22,"Nashville, TN",1,cloudy
2019-01-22,"Newark, NJ",1,sunny
2019-01-22,"Orlando, FL",1,cloudy
2019-01-22,"Portland, OR",1,rain
2019-01-22,"Salt Lake City, UT",1,sunny
2019-01-22,"San Diego, CA",1,sunny
2019-01-22,"Spokane, WA",1,snow
2019-01-23,"Atlanta, GA",1,rain
2019-01-23,"Birmingham, AL",1,rain
2019-01-23,"Burlington, VT",1,snow & rain
2019-01-23,"Dallas/Fort Worth, TX",1,sunny
2019-01-23,"Denver, CO",1,sunny
2019-01-23,"Indianapolis, IN",1,rain
2019-01-23,"Mobile, AL",1,rain
2019-01-23,"Newark, NJ",1,cloudy
2019-01-23,"Philadelphia, PA",1,cloudy
2019-01-23,"Spokane, WA",1,snow & rain
2019-01-23,"State College, PA",1,rain
2019-01-23,"Washington, DC",1,cloudy
2019-01-24,"Austin, TX",1,sunny
2019-01-24,"Chicago, IL",1,cloudy
2019-01-24,"Denver, CO",1,snow
2019-01-22,"Boston, MA",1,sunny
2019-01-22,"Atlanta, GA",1,cloudy
2019-01-24,"Evansville, IN",1,cloudy
2019-01-21,"Washington, DC",1,sunny
2019-01-20,"Austin, TX",1,sunny
2019-01-20,"Charlotte, NC",1,rain
2019-01-20,"Dallas, TX",1,sunny
2019-01-20,"Dallas/Fort Worth, TX",1,sunny
2019-01-20,"Fairbanks, AK",1,cloudy
2019-01-20,"Indianapolis, IN",1,sunny
2019-01-20,"Long Beach, CA",1,sunny
2019-01-20,"Minneapolis, MN",1,sunny
2019-01-20,"New York, NY",1,rain
2019-01-20,"Pasco/Kennewick/Richland, WA",1,rain
2019-01-20,"San Diego, CA",1,sunny
2019-01-20,"San Jose, CA",1,rain
2019-01-20,"Seattle, WA",1,cloudy
2019-01-20,"Tulsa, OK",1,sunny
2019-01-21,"Boston, MA",1,cloudy
2019-01-21,"Chicago, IL",1,cloudy
2019-01-21,"Columbus, OH",1,sunny
2019-01-21,"Fort Lauderdale, FL",1,sunny
2019-01-21,"Knoxville, TN",1,sunny
2019-01-21,"Little Rock, AR",1,sunny
2019-01-21,"Los Angeles, CA",1,sunny
2019-01-21,"Santa Barbara, CA",1,sunny
2019-01-21,"Seattle, WA",1,cloudy
2019-01-24,"Detroit, MI",1,cloudy
2019-01-24,"Ithaca/Cortland, NY",1,snow & rain
2019-01-20,"Anchorage, AK",1,sunny
2019-01-26,"Atlanta, GA",1,sunny
2019-01-26,"Baltimore, MD",1,sunny
2019-01-26,"Boston, MA",1,sunny
2019-01-26,"Charlotte, NC",1,sunny
2019-01-26,"Chicago, IL",1,snow
2019-01-26,"Denver, CO",1,sunny
2019-01-26,"Detroit, MI",1,cloudy
2019-01-26,"Las Vegas, NV",1,sunny
2019-01-26,"New York, NY",1,sunny
2019-01-26,"Norfolk, VA",1,sunny
2019-01-26,"North Platte, NE",1,cloudy
2019-01-26,"Phoenix, AZ",1,sunny
2019-01-26,"Pittsburgh, PA",1,cloudy
2019-01-26,"Providence, RI",1,sunny
2019-01-26,"Salt Lake City, UT",1,sunny
2019-01-26,"St. Louis, MO",1,cloudy
2019-01-26,"Tampa, FL",1,sunny
2019-01-26,"Washington, DC",1,sunny
2019-01-26,"White Plains, NY",1,sunny
2019-01-27,"Aberdeen, SD",1,snow
2019-01-27,"Baltimore, MD",1,sunny
2019-01-27,"Boise, ID",1,sunny
2019-01-27,"Chicago, IL",1,cloudy
2019-01-26,"Austin, TX",1,rain
2019-01-25,"Seattle, WA",1,cloudy
2019-01-24,"Las Vegas, NV",1,sunny
2019-01-25,"San Diego, CA",1,sunny
2019-01-24,"Los Angeles, CA",1,sunny
2019-01-24,"Louisville, KY",1,cloudy
2019-01-24,"Lynchburg, VA",1,rain
2019-01-24,"Myrtle Beach, SC",1,rain
2019-01-24,"New York, NY",1,rain
2019-01-24,"Newark, NJ",1,rain
2019-01-24,"Portland, ME",1,rain
2019-01-24,"Seattle, WA",1,cloudy
2019-01-25,"Atlanta, GA",1,sunny
2019-01-25,"Charlotte, NC",1,sunny
2019-01-25,"Chicago, IL",1,snow
2019-01-25,"Cleveland, OH",1,cloudy
